Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.1970        -331.5159    -334.8006       3.2846   348.1
1.1975        -331.5094    -334.7682       3.2587   345.4
1.1980        -331.5032    -334.7550       3.2519   344.6
1.1985        -331.4978    -334.7670       3.2692   346.5
1.1990        -331.4927    -334.7997       3.3070   350.5
1.1995        -331.4875    -334.8423       3.3548   355.5
1.2000        -331.4822    -334.8844       3.4022   360.6
1.2005        -331.4773    -334.9174       3.4400   364.6
1.2010        -331.4720    -334.9332       3.4612   366.8
1.2015        -331.4674    -334.9291       3.4617   366.9
1.2020        -331.4621    -334.9020       3.4399   364.5
1.2025        -331.4573    -334.8559       3.3986   360.2
1.2030        -331.4519    -334.7995       3.3477   354.8
1.2035        -331.4470    -334.7481       3.3011   349.8
1.2040        -331.4428    -334.7135       3.2707   346.6
1.2045        -331.4394    -334.6977       3.2584   345.3
1.2050        -331.4365    -334.6899       3.2534   344.8
1.2055        -331.4331    -334.6735       3.2404   343.4
1.2060        -331.4291    -334.6389       3.2099   340.2
1.2065        -331.4250    -334.5868       3.1618   335.1
1.2070        -331.4201    -334.5236       3.1035   328.9
1.2075        -331.4155    -334.4603       3.0449   322.7
1.2080        -331.4114    -334.4023       2.9909   317.0
1.2085        -331.4066    -334.3463       2.9397   311.5
1.2090        -331.4012    -334.2933       2.8921   306.5
1.2095        -331.3957    -334.2491       2.8534   302.4
1.2100        -331.3895    -334.2210       2.8316   300.1
1.2105        -331.3837    -334.2165       2.8328   300.2
1.2110        -331.3779    -334.2316       2.8537   302.4
1.2115        -331.3720    -334.2537       2.8817   305.4
1.2120        -331.3654    -334.2673       2.9020   307.5
1.2125        -331.3574    -334.2619       2.9045   307.8
1.2130        -331.3483    -334.2392       2.8909   306.4
1.2135        -331.3389    -334.2127       2.8737   304.6
1.2140        -331.3296    -334.1961       2.8665   303.8
1.2145        -331.3203    -334.1967       2.8764   304.8
1.2150        -331.3108    -334.2144       2.9036   307.7
1.2155        -331.3004    -334.2453       2.9449   312.1
1.2160        -331.2898    -334.2878       2.9980   317.7
1.2165        -331.2788    -334.3394       3.0606   324.4
1.2170        -331.2673    -334.3950       3.1277   331.5
1.2175        -331.2553    -334.4475       3.1922   338.3
1.2180        -331.2426    -334.4903       3.2476   344.2
1.2185        -331.2294    -334.5228       3.2933   349.0
1.2190        -331.2160    -334.5497       3.3337   353.3
1.2195        -331.2024    -334.5788       3.3764   357.8
1.2200        -331.1889    -334.6184       3.4295   363.4
1.2205        -331.1759    -334.6743       3.4985   370.8
1.2210        -331.1632    -334.7455       3.5823   379.6
1.2215        -331.1509    -334.8255       3.6746   389.4
1.2220        -331.1388    -334.9060       3.7673   399.2
1.2225        -331.1265    -334.9807       3.8543   408.5
1.2230        -331.1148    -335.0482       3.9334   416.8
1.2235        -331.1047    -335.1058       4.0011   424.0
1.2240        -331.0954    -335.1448       4.0494   429.1
1.2245        -331.0871    -335.1586       4.0716   431.5
1.2250        -331.0790    -335.1469       4.0679   431.1
1.2255        -331.0722    -335.1169       4.0447   428.6
1.2260        -331.0668    -335.0780       4.0112   425.1
1.2265        -331.0627    -335.0387       3.9760   421.4
1.2270        -331.0599    -335.0029       3.9430   417.9
1.2275        -331.0581    -334.9717       3.9136   414.8
1.2280        -331.0576    -334.9461       3.8885   412.1
1.2285        -331.0578    -334.9243       3.8665   409.8
1.2290        -331.0588    -334.9047       3.8459   407.6
1.2295        -331.0609    -334.8856       3.8247   405.3
1.2300        -331.0641    -334.8621       3.7980   402.5
1.2305        -331.0678    -334.8283       3.7606   398.5
1.2310        -331.0717    -334.7822       3.7105   393.2
1.2315        -331.0760    -334.7281       3.6521   387.0
1.2320        -331.0802    -334.6752       3.5950   381.0
1.2325        -331.0853    -334.6380       3.5527   376.5
1.2330        -331.0912    -334.6272       3.5360   374.7
1.2335        -331.0982    -334.6434       3.5452   375.7
1.2340        -331.1059    -334.6765       3.5706   378.4
1.2345        -331.1141    -334.7132       3.5992   381.4
1.2350        -331.1221    -334.7419       3.6198   383.6
1.2355        -331.1302    -334.7588       3.6286   384.5
1.2360        -331.1389    -334.7660       3.6272   384.4
1.2365        -331.1484    -334.7663       3.6179   383.4
1.2370        -331.1576    -334.7612       3.6036   381.9
1.2375        -331.1673    -334.7593       3.5920   380.7
1.2380        -331.1771    -334.7714       3.5943   380.9
1.2385        -331.1881    -334.8086       3.6205   383.7
1.2390        -331.2004    -334.8735       3.6730   389.3
1.2395        -331.2144    -334.9554       3.7410   396.5
1.2400        -331.2289    -335.0356       3.8067   403.4
1.2405        -331.2436    -335.0994       3.8557   408.6
1.2410        -331.2585    -335.1419       3.8834   411.6
1.2415        -331.2741    -335.1719       3.8978   413.1
1.2420        -331.2907    -335.2027       3.9119   414.6
1.2425        -331.3094    -335.2444       3.9350   417.0
1.2430        -331.3296    -335.2988       3.9692   420.6
1.2435        -331.3514    -335.3592       4.0079   424.7
1.2440        -331.3741    -335.4149       4.0408   428.2
1.2445        -331.3981    -335.4584       4.0603   430.3
1.2450        -331.4234    -335.4835       4.0600   430.3
1.2455        -331.4496    -335.4852       4.0356   427.7
1.2460        -331.4765    -335.4637       3.9872   422.6
1.2465        -331.5035    -335.4228       3.9194   415.4
1.2470        -331.5306    -335.3728       3.8422   407.2
1.2475        -331.5581    -335.3299       3.7718   399.7
1.2480        -331.5865    -335.3085       3.7220   394.4
1.2485        -331.6159    -335.3136       3.6977   391.9
1.2490        -331.6467    -335.3396       3.6929   391.4
1.2495        -331.6781    -335.3700       3.6919   391.3
1.2500        -331.7099    -335.3863       3.6764   389.6
1.2505        -331.7410    -335.3748       3.6338   385.1
1.2510        -331.7714    -335.3355       3.5641   377.7
1.2515        -331.8011    -335.2807       3.4797   368.8
1.2520        -331.8307    -335.2284       3.3976   360.1
1.2525        -331.8602    -335.1916       3.3315   353.1
1.2530        -331.8898    -335.1758       3.2860   348.2
1.2535        -331.9199    -335.1779       3.2580   345.3
1.2540        -331.9495    -335.1878       3.2384   343.2
1.2545        -331.9788    -335.1957       3.2169   340.9
1.2550        -332.0079    -335.1921       3.1842   337.5
1.2555        -332.0367    -335.1702       3.1334   332.1
1.2560        -332.0639    -335.1265       3.0626   324.6
1.2565        -332.0899    -335.0664       2.9765   315.4
1.2570        -332.1145    -335.0027       2.8883   306.1
1.2575        -332.1382    -334.9527       2.8146   298.3
1.2580        -332.1614    -334.9296       2.7681   293.4
1.2585        -332.1843    -334.9376       2.7533   291.8
1.2590        -332.2070    -334.9723       2.7653   293.1
1.2595        -332.2295    -335.0224       2.7929   296.0
1.2600        -332.2516    -335.0757       2.8241   299.3
1.2605        -332.2730    -335.1244       2.8515   302.2
1.2610        -332.2937    -335.1667       2.8730   304.5
1.2615        -332.3143    -335.2049       2.8906   306.3
1.2620        -332.3349    -335.2416       2.9067   308.0
1.2625        -332.3554    -335.2750       2.9196   309.4
1.2630        -332.3754    -335.2994       2.9240   309.9
1.2635        -332.3950    -335.3118       2.9168   309.1
1.2640        -332.4136    -335.3134       2.8998   307.3
1.2645        -332.4315    -335.3101       2.8786   305.1
1.2650        -332.4491    -335.3097       2.8606   303.2
1.2655        -332.4665    -335.3184       2.8519   302.2
1.2660        -332.4835    -335.3376       2.8540   302.5
1.2665        -332.5002    -335.3644       2.8642   303.5
1.2670        -332.5170    -335.3951       2.8780   305.0
1.2675        -332.5333    -335.4220       2.8886   306.1
1.2680        -332.5490    -335.4370       2.8880   306.1
1.2685        -332.5644    -335.4358       2.8714   304.3
1.2690        -332.5784    -335.4166       2.8382   300.8
1.2695        -332.5914    -335.3874       2.7960   296.3
1.2700        -332.6037    -335.3626       2.7589   292.4
1.2705        -332.6153    -335.3572       2.7419   290.6
1.2710        -332.6271    -335.3831       2.7559   292.1
1.2715        -332.6396    -335.4408       2.8011   296.9
1.2720        -332.6520    -335.5180       2.8660   303.7
1.2725        -332.6648    -335.5966       2.9319   310.7
1.2730        -332.6770    -335.6548       2.9778   315.6
1.2735        -332.6878    -335.6779       2.9901   316.9
1.2740        -332.6979    -335.6651       2.9672   314.5
1.2745        -332.7069    -335.6250       2.9181   309.3
1.2750        -332.7152    -335.5758       2.8606   303.2
1.2755        -332.7231    -335.5378       2.8148   298.3
1.2760        -332.7311    -335.5263       2.7952   296.2
1.2765        -332.7394    -335.5456       2.8062   297.4
1.2770        -332.7480    -335.5872       2.8392   300.9
1.2775        -332.7565    -335.6327       2.8762   304.8
1.2780        -332.7640    -335.6612       2.8972   307.0
1.2785        -332.7702    -335.6580       2.8878   306.0
1.2790        -332.7753    -335.6215       2.8462   301.6
1.2795        -332.7788    -335.5664       2.7876   295.4
1.2800        -332.7816    -335.5196       2.7380   290.2
1.2805        -332.7847    -335.5095       2.7248   288.8
1.2810        -332.7886    -335.5506       2.7619   292.7
1.2815        -332.7929    -335.6375       2.8446   301.5
1.2820        -332.7978    -335.7485       2.9507   312.7
1.2825        -332.8018    -335.8528       3.0510   323.3
1.2830        -332.8049    -335.9276       3.1227   330.9
1.2835        -332.8069    -335.9621       3.1552   334.4
1.2840        -332.8083    -335.9605       3.1522   334.1
1.2845        -332.8088    -335.9373       3.1285   331.5
1.2850        -332.8096    -335.9143       3.1047   329.0
1.2855        -332.8107    -335.9097       3.0990   328.4
1.2860        -332.8124    -335.9309       3.1186   330.5
1.2865        -332.8147    -335.9733       3.1586   334.7
1.2870        -332.8171    -336.0222       3.2051   339.7
1.2875        -332.8190    -336.0603       3.2413   343.5
1.2880        -332.8205    -336.0749       3.2544   344.9
1.2885        -332.8213    -336.0608       3.2395   343.3
1.2890        -332.8218    -336.0229       3.2011   339.2
1.2895        -332.8218    -335.9731       3.1513   334.0
1.2900        -332.8221    -335.9264       3.1043   329.0
1.2905        -332.8229    -335.8897       3.0667   325.0
1.2910        -332.8240    -335.8588       3.0348   321.6
1.2915        -332.8246    -335.8240       2.9994   317.9
1.2920        -332.8244    -335.7786       2.9543   313.1
1.2925        -332.8234    -335.7234       2.9000   307.3
1.2930        -332.8217    -335.6666       2.8449   301.5
1.2935        -332.8202    -335.6195       2.7993   296.7
1.2940        -332.8183    -335.5880       2.7698   293.5
1.2945        -332.8163    -335.5742       2.7579   292.3
1.2950        -332.8143    -335.5746       2.7604   292.5
1.2955        -332.8117    -335.5814       2.7697   293.5
1.2960        -332.8087    -335.5839       2.7752   294.1
1.2965        -332.8049    -335.5717       2.7669   293.2
1.2970        -332.8001    -335.5396       2.7394   290.3
1.2975        -332.7941    -335.4889       2.6948   285.6
1.2980        -332.7871    -335.4311       2.6440   280.2
1.2985        -332.7797    -335.3861       2.6064   276.2
1.2990        -332.7719    -335.3726       2.6006   275.6
1.2995        -332.7646    -335.4022       2.6376   279.5
1.3000        -332.7574    -335.4717       2.7144   287.7
1.3005        -332.7501    -335.5624       2.8123   298.0
1.3010        -332.7417    -335.6461       2.9043   307.8
1.3015        -332.7321    -335.6970       2.9649   314.2
1.3020        -332.7209    -335.7004       2.9796   315.8
1.3025        -332.7080    -335.6596       2.9516   312.8
1.3030        -332.6945    -335.5965       2.9020   307.5
1.3035        -332.6810    -335.5409       2.8599   303.1
1.3040        -332.6678    -335.5202       2.8523   302.3
1.3045        -332.6554    -335.5504       2.8950   306.8
1.3050        -332.6435    -335.6291       2.9856   316.4
1.3055        -332.6315    -335.7344       3.1029   328.8
1.3060        -332.6188    -335.8345       3.2158   340.8
1.3065        -332.6046    -335.9001       3.2955   349.3
1.3070        -332.5891    -335.9147       3.3256   352.4
1.3075        -332.5722    -335.8806       3.3085   350.6
1.3080        -332.5555    -335.8194       3.2639   345.9
1.3085        -332.5394    -335.7563       3.2169   340.9
1.3090        -332.5240    -335.7108       3.1868   337.7
1.3095        -332.5090    -335.6938       3.1848   337.5
1.3100        -332.4943    -335.7068       3.2125   340.4
1.3105        -332.4800    -335.7422       3.2622   345.7
1.3110        -332.4658    -335.7848       3.3191   351.7
1.3115        -332.4509    -335.8165       3.3656   356.7
1.3120        -332.4358    -335.8251       3.3893   359.2
1.3125        -332.4195    -335.8060       3.3865   358.9
1.3130        -332.4031    -335.7689       3.3658   356.7
1.3135        -332.3868    -335.7304       3.3436   354.3
1.3140        -332.3714    -335.7068       3.3354   353.5
1.3145        -332.3568    -335.7058       3.3489   354.9
1.3150        -332.3427    -335.7243       3.3816   358.4
1.3155        -332.3282    -335.7535       3.4252   363.0
1.3160        -332.3136    -335.7848       3.4712   367.9
