Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.2830        -332.1848    -335.5246       3.3398   353.9
1.2835        -332.1827    -335.4890       3.3063   350.4
1.2840        -332.1805    -335.4243       3.2438   343.8
1.2845        -332.1773    -335.3459       3.1686   335.8
1.2850        -332.1748    -335.2781       3.1032   328.9
1.2855        -332.1727    -335.2398       3.0671   325.0
1.2860        -332.1714    -335.2392       3.0678   325.1
1.2865        -332.1706    -335.2683       3.0977   328.3
1.2870        -332.1700    -335.3066       3.1366   332.4
1.2875        -332.1686    -335.3297       3.1611   335.0
1.2880        -332.1664    -335.3225       3.1561   334.5
1.2885        -332.1635    -335.2824       3.1189   330.5
1.2890        -332.1599    -335.2176       3.0577   324.0
1.2895        -332.1553    -335.1459       2.9906   316.9
1.2900        -332.1509    -335.0926       2.9417   311.8
1.2905        -332.1473    -335.0772       2.9299   310.5
1.2910        -332.1443    -335.1024       2.9580   313.5
1.2915        -332.1417    -335.1540       3.0123   319.2
1.2920        -332.1385    -335.2076       3.0691   325.3
1.2925        -332.1345    -335.2401       3.1056   329.1
1.2930        -332.1287    -335.2397       3.1109   329.7
1.2935        -332.1224    -335.2128       3.0904   327.5
1.2940        -332.1163    -335.1749       3.0586   324.1
1.2945        -332.1100    -335.1377       3.0277   320.9
1.2950        -332.1041    -335.1094       3.0053   318.5
1.2955        -332.0979    -335.0921       2.9942   317.3
1.2960        -332.0918    -335.0857       2.9938   317.3
1.2965        -332.0853    -335.0894       3.0040   318.4
1.2970        -332.0787    -335.1005       3.0218   320.2
1.2975        -332.0724    -335.1114       3.0390   322.1
1.2980        -332.0657    -335.1090       3.0433   322.5
1.2985        -332.0583    -335.0828       3.0245   320.5
1.2990        -332.0495    -335.0326       2.9831   316.1
1.2995        -332.0400    -334.9728       2.9328   310.8
1.3000        -332.0305    -334.9254       2.8950   306.8
1.3005        -332.0216    -334.9096       2.8880   306.1
1.3010        -332.0131    -334.9304       2.9174   309.2
1.3015        -332.0050    -334.9771       2.9720   315.0
1.3020        -331.9962    -335.0269       3.0307   321.2
1.3025        -331.9860    -335.0596       3.0736   325.7
1.3030        -331.9751    -335.0680       3.0929   327.8
1.3035        -331.9631    -335.0565       3.0934   327.8
1.3040        -331.9507    -335.0386       3.0878   327.2
1.3045        -331.9397    -335.0261       3.0863   327.1
1.3050        -331.9282    -335.0177       3.0895   327.4
1.3055        -331.9165    -335.0097       3.0932   327.8
1.3060        -331.9041    -334.9987       3.0946   328.0
1.3065        -331.8916    -334.9871       3.0955   328.1
1.3070        -331.8790    -334.9778       3.0987   328.4
1.3075        -331.8663    -334.9707       3.1043   329.0
1.3080        -331.8536    -334.9630       3.1094   329.5
1.3085        -331.8403    -334.9516       3.1113   329.7
1.3090        -331.8270    -334.9377       3.1107   329.7
1.3095        -331.8129    -334.9244       3.1115   329.7
1.3100        -331.7991    -334.9171       3.1180   330.4
1.3105        -331.7857    -334.9155       3.1298   331.7
1.3110        -331.7723    -334.9108       3.1385   332.6
1.3115        -331.7582    -334.8916       3.1334   332.1
1.3120        -331.7432    -334.8557       3.1125   329.9
1.3125        -331.7273    -334.8145       3.0873   327.2
1.3130        -331.7120    -334.7889       3.0769   326.1
1.3135        -331.6967    -334.7938       3.0970   328.2
1.3140        -331.6823    -334.8333       3.1510   333.9
1.3145        -331.6677    -334.8974       3.2297   342.3
1.3150        -331.6531    -334.9679       3.3148   351.3
1.3155        -331.6380    -335.0215       3.3835   358.6
1.3160        -331.6221    -335.0389       3.4168   362.1
1.3165        -331.6058    -335.0137       3.4079   361.2
1.3170        -331.5884    -334.9522       3.3638   356.5
1.3175        -331.5712    -334.8764       3.3052   350.3
1.3180        -331.5545    -334.8130       3.2585   345.3
1.3185        -331.5391    -334.7829       3.2438   343.8
1.3190        -331.5248    -334.7889       3.2641   345.9
1.3195        -331.5105    -334.8174       3.3069   350.5
1.3200        -331.4968    -334.8484       3.3516   355.2
1.3205        -331.4817    -334.8589       3.3772   357.9
1.3210        -331.4665    -334.8394       3.3729   357.5
1.3215        -331.4504    -334.7917       3.3413   354.1
1.3220        -331.4348    -334.7294       3.2945   349.1
1.3225        -331.4189    -334.6681       3.2492   344.3
1.3230        -331.4045    -334.6243       3.2199   341.2
1.3235        -331.3904    -334.6025       3.2121   340.4
1.3240        -331.3764    -334.5977       3.2213   341.4
1.3245        -331.3620    -334.6018       3.2398   343.3
1.3250        -331.3478    -334.6081       3.2603   345.5
1.3255        -331.3332    -334.6099       3.2767   347.3
1.3260        -331.3186    -334.6047       3.2861   348.3
1.3265        -331.3038    -334.5920       3.2881   348.5
1.3270        -331.2890    -334.5722       3.2831   347.9
1.3275        -331.2738    -334.5493       3.2755   347.1
1.3280        -331.2591    -334.5313       3.2722   346.8
1.3285        -331.2446    -334.5224       3.2778   347.4
1.3290        -331.2300    -334.5231       3.2931   349.0
1.3295        -331.2155    -334.5318       3.3162   351.4
1.3300        -331.2013    -334.5445       3.3432   354.3
1.3305        -331.1868    -334.5536       3.3668   356.8
1.3310        -331.1722    -334.5525       3.3804   358.2
1.3315        -331.1573    -334.5397       3.3823   358.5
1.3320        -331.1429    -334.5173       3.3744   357.6
1.3325        -331.1287    -334.4880       3.3593   356.0
1.3330        -331.1139    -334.4554       3.3415   354.1
1.3335        -331.0997    -334.4294       3.3297   352.9
1.3340        -331.0863    -334.4171       3.3308   353.0
1.3345        -331.0731    -334.4156       3.3425   354.2
1.3350        -331.0600    -334.4172       3.3571   355.8
1.3355        -331.0473    -334.4126       3.3653   356.6
1.3360        -331.0336    -334.3940       3.3604   356.1
1.3365        -331.0198    -334.3660       3.3462   354.6
1.3370        -331.0062    -334.3413       3.3351   353.4
1.3375        -330.9932    -334.3312       3.3380   353.8
1.3380        -330.9816    -334.3377       3.3561   355.7
1.3385        -330.9695    -334.3483       3.3788   358.1
1.3390        -330.9578    -334.3502       3.3924   359.5
1.3395        -330.9452    -334.3327       3.3875   359.0
1.3400        -330.9320    -334.2968       3.3648   356.6
1.3405        -330.9186    -334.2566       3.3380   353.8
1.3410        -330.9054    -334.2334       3.3280   352.7
1.3415        -330.8934    -334.2454       3.3520   355.2
1.3420        -330.8831    -334.2926       3.4095   361.3
1.3425        -330.8730    -334.3533       3.4803   368.8
1.3430        -330.8625    -334.3990       3.5365   374.8
1.3435        -330.8505    -334.4116       3.5612   377.4
1.3440        -330.8384    -334.3943       3.5559   376.8
1.3445        -330.8261    -334.3625       3.5364   374.8
1.3450        -330.8151    -334.3377       3.5226   373.3
1.3455        -330.8053    -334.3320       3.5267   373.8
1.3460        -330.7964    -334.3457       3.5493   376.1
1.3465        -330.7882    -334.3676       3.5793   379.3
1.3470        -330.7798    -334.3813       3.6015   381.7
1.3475        -330.7714    -334.3774       3.6060   382.2
1.3480        -330.7631    -334.3550       3.5920   380.7
1.3485        -330.7551    -334.3186       3.5635   377.6
1.3490        -330.7475    -334.2753       3.5278   373.9
1.3495        -330.7406    -334.2332       3.4927   370.1
1.3500        -330.7339    -334.1992       3.4653   367.2
1.3505        -330.7280    -334.1775       3.4495   365.6
1.3510        -330.7226    -334.1675       3.4449   365.1
1.3515        -330.7176    -334.1658       3.4482   365.4
1.3520        -330.7135    -334.1646       3.4510   365.7
1.3525        -330.7092    -334.1515       3.4423   364.8
1.3530        -330.7043    -334.1207       3.4164   362.1
1.3535        -330.6987    -334.0802       3.3815   358.4
1.3540        -330.6925    -334.0531       3.3605   356.1
1.3545        -330.6880    -334.0683       3.3803   358.2
1.3550        -330.6854    -334.1362       3.4509   365.7
1.3555        -330.6848    -334.2372       3.5524   376.5
1.3560        -330.6836    -334.3283       3.6448   386.3
1.3565        -330.6820    -334.3737       3.6917   391.2
1.3570        -330.6781    -334.3599       3.6818   390.2
1.3575        -330.6744    -334.3082       3.6338   385.1
1.3580        -330.6713    -334.2512       3.5799   379.4
1.3585        -330.6695    -334.2161       3.5465   375.9
1.3590        -330.6694    -334.2158       3.5464   375.8
1.3595        -330.6698    -334.2465       3.5767   379.0
1.3600        -330.6701    -334.2988       3.6287   384.6
1.3605        -330.6705    -334.3687       3.6982   391.9
1.3610        -330.6722    -334.4555       3.7832   400.9
1.3615        -330.6751    -334.5502       3.8751   410.7
1.3620        -330.6801    -334.6354       3.9553   419.2
1.3625        -330.6857    -334.6841       3.9984   423.7
1.3630        -330.6909    -334.6781       3.9871   422.5
1.3635        -330.6967    -334.6190       3.9222   415.7
1.3640        -330.7023    -334.5236       3.8213   405.0
1.3645        -330.7076    -334.4228       3.7152   393.7
1.3650        -330.7149    -334.3534       3.6385   385.6
1.3655        -330.7235    -334.3399       3.6164   383.3
1.3660        -330.7348    -334.3853       3.6506   386.9
1.3665        -330.7474    -334.4654       3.7180   394.0
1.3670        -330.7607    -334.5415       3.7807   400.7
1.3675        -330.7743    -334.5768       3.8026   403.0
1.3680        -330.7870    -334.5493       3.7624   398.7
1.3685        -330.7996    -334.4563       3.6567   387.5
1.3690        -330.8102    -334.3125       3.5023   371.2
1.3695        -330.8201    -334.1574       3.3372   353.7
1.3700        -330.8304    -334.0367       3.2063   339.8
1.3705        -330.8415    -333.9839       3.1424   333.0
1.3710        -330.8544    -334.0071       3.1528   334.1
1.3715        -330.8683    -334.0841       3.2158   340.8
1.3720        -330.8822    -334.1762       3.2940   349.1
1.3725        -330.8954    -334.2505       3.3552   355.6
1.3730        -330.9083    -334.2902       3.3819   358.4
1.3735        -330.9208    -334.2903       3.3696   357.1
1.3740        -330.9333    -334.2541       3.3208   351.9
1.3745        -330.9454    -334.1869       3.2415   343.5
1.3750        -330.9567    -334.1013       3.1446   333.3
1.3755        -330.9669    -334.0166       3.0497   323.2
1.3760        -330.9769    -333.9581       2.9812   315.9
1.3765        -330.9869    -333.9485       2.9616   313.9
1.3770        -330.9983    -333.9984       3.0001   317.9
1.3775        -331.0116    -334.0912       3.0796   326.4
1.3780        -331.0260    -334.1815       3.1556   334.4
1.3785        -331.0384    -334.2152       3.1769   336.7
1.3790        -331.0476    -334.1652       3.1176   330.4
1.3795        -331.0543    -334.0472       2.9929   317.2
1.3800        -331.0604    -333.9092       2.8489   301.9
1.3805        -331.0667    -333.8009       2.7341   289.8
1.3810        -331.0742    -333.7494       2.6752   283.5
1.3815        -331.0820    -333.7542       2.6722   283.2
1.3820        -331.0893    -333.7990       2.7098   287.2
1.3825        -331.0959    -333.8648       2.7689   293.4
1.3830        -331.1025    -333.9346       2.8321   300.1
1.3835        -331.1087    -333.9908       2.8821   305.4
1.3840        -331.1139    -334.0165       2.9026   307.6
1.3845        -331.1179    -334.0035       2.8856   305.8
1.3850        -331.1200    -333.9589       2.8388   300.9
1.3855        -331.1214    -333.9092       2.7878   295.4
1.3860        -331.1228    -333.8887       2.7659   293.1
1.3865        -331.1258    -333.9201       2.7943   296.1
1.3870        -331.1302    -333.9944       2.8643   303.5
1.3875        -331.1343    -334.0762       2.9419   311.8
1.3880        -331.1366    -334.1280       2.9913   317.0
1.3885        -331.1372    -334.1323       2.9952   317.4
1.3890        -331.1365    -334.0956       2.9591   313.6
1.3895        -331.1355    -334.0369       2.9015   307.5
1.3900        -331.1344    -333.9767       2.8423   301.2
1.3905        -331.1333    -333.9289       2.7956   296.3
1.3910        -331.1322    -333.8991       2.7669   293.2
1.3915        -331.1301    -333.8877       2.7576   292.2
1.3920        -331.1278    -333.8984       2.7706   293.6
1.3925        -331.1255    -333.9331       2.8076   297.5
1.3930        -331.1235    -333.9861       2.8626   303.4
1.3935        -331.1215    -334.0382       2.9167   309.1
1.3940        -331.1186    -334.0629       2.9443   312.0
1.3945        -331.1140    -334.0423       2.9283   310.3
1.3950        -331.1072    -333.9804       2.8732   304.5
1.3955        -331.0989    -333.9098       2.8109   297.9
1.3960        -331.0907    -333.8796       2.7888   295.6
1.3965        -331.0850    -333.9271       2.8421   301.2
1.3970        -331.0814    -334.0493       2.9679   314.5
1.3975        -331.0790    -334.1997       3.1207   330.7
1.3980        -331.0743    -334.3096       3.2353   342.9
1.3985        -331.0662    -334.3355       3.2693   346.5
1.3990        -331.0556    -334.2822       3.2265   341.9
1.3995        -331.0446    -334.1904       3.1458   333.4
1.4000        -331.0354    -334.1072       3.0718   325.5
1.4005        -331.0267    -334.0571       3.0304   321.2
1.4010        -331.0187    -334.0473       3.0285   321.0
1.4015        -331.0106    -334.0714       3.0608   324.4
1.4020        -331.0027    -334.1178       3.1151   330.1
